Country,Year,Country_Code,Continent,Region,Population,GDP_Per_Capita,Per_Capita_Sugar_Consumption,Total_Sugar_Consumption,Sugar_From_Sugarcane,Sugar_From_Beet,Sugar_From_HFCS,Sugar_From_Other,Processed_Food_Consumption,Avg_Daily_Sugar_Intake,Diabetes_Prevalence,Obesity_Rate,Sugar_Imports,Sugar_Exports,Avg_Retail_Price_Per_Kg,Gov_Tax_,Gov_Subsidies_,Education_Campaign_,Urbanization_Rate,Climate_Conditions,Sugarcane_Production_Yield,Gov_Tax,Gov_Subsidies,Education_Campaign
France,2021,FRA,Europe,Western Europe,48167740.02,26789.51346,8.602474401,414361.7505,68.42404124,38.11512141,34.69568236,-41.23484502,250.9271095,23.57077986,9.625000558,11.65354103,2086232.283,4147355.968,1.164616832,0,1,0,10.52267825,5,61.3539155,0,1,0
Japan,1973,JPN,Asia,East Asia,133710952.8,12192.73967,26.56619029,3552190.617,75.70452991,24.50533327,49.87913447,-50.08899765,41.71262004,72.79136139,2.695084432,21.83854699,1712375.652,83571.32458,3.731618064,0,0,0,61.9186694,3,37.24373753,0,0,0
Indonesia,1966,IDN,Asia,Southeast Asia,60840357.41,15497.87656,5.632448295,342680.1674,52.24685181,22.19371413,0.676430783,24.88300328,69.96182609,15.43290833,9.796349788,15.48150572,8817907.597,5891815.22,0.842843237,0,0,0,55.27328408,2,44.99531731,0,0,0
Japan,1963,JPN,Asia,East Asia,251019676.3,23138.63203,54.23412086,13613831.46,80.32119453,31.3237434,51.61608618,-63.26102411,274.7191325,148.6014911,4.51445483,25.93188478,8890891.526,5525052.405,3.999476581,0,0,1,70.99678037,2,96.10163681,0,0,1
Brazil,2021,BRA,South America,South America,77166147.01,37480.50489,49.32611172,3806305.988,87.58845123,19.59687832,1.75122216,-8.936551709,244.2666552,135.1535461,8.1553788,34.30207323,5719066.765,4228754.535,4.708067678,,0,1,22.55342504,2,68.32000732,0,0,1
South Africa,1978,ZAF,Africa,Sub-Saharan Africa,125714310.2,1385.178347,41.7123325,5243837.105,60.7299286,22.25585928,34.95968607,-17.94547395,25.44958769,114.2917911,7.169255212,19.00556145,2593125.092,6335151.731,4.001558395,1,1,1,49.68686087,2,51.95268605,1,1,1
China,2002,CHN,Asia,East Asia,122928508.1,19991.81946,49.95797626,6141259.489,81.04889487,24.62124454,30.15557674,-35.82571614,196.6016688,136.884855,7.450029764,25.73098916,9748477.544,419218.1604,4.468784694,0,0,0,68.44762399,4,85.04867474,0,0,0
Australia,2006,AUS,Oceania,Australia & New Zealand,260022193,28046.59746,39.95642882,10389558.25,66.71737045,39.64954189,22.22115485,-28.58806719,159.5479418,109.480615,5.412259279,5.357699432,1098402.849,9090835.001,3.836986991,0,0,0,82.68481211,5,36.06555053,0,0,0
India,1983,IND,Asia,South Asia,227581442,11151.56059,20.52467641,4671035.454,76.57730648,33.18806414,7.723192669,-17.48856328,115.8228304,56.23761337,3.832811342,17.27589702,7766902.688,3047439.863,1.737046507,0,0,1,62.69446635,1,89.99563784,0,0,1
USA,1975,USA,North America,Northern America,18215071.22,4384.695556,54.03169277,984191.1317,79.7206428,6.393009783,7.444288955,6.442058458,154.3013462,148.0468382,3.453633961,26.73547507,3289279.298,1219184.799,1.534312687,0,0,0,71.85171259,2,91.25382007,0,0,0
Japan,1965,JPN,Asia,East Asia,21059149.69,27208.90604,55.91305512,1177481.398,61.79894597,32.42662259,44.52951779,-38.75508635,53.80535823,153.201771,13.04836541,39.66865134,4027154.755,1964724.319,4.54995896,0,0,1,14.7171883,3,43.95230475,0,0,1
Australia,2003,AUS,Oceania,Australia & New Zealand,165807976.3,32071.59423,60.52312305,10035216.55,81.49590382,22.60414545,6.809761653,-10.90981092,286.8848892,165.8333572,15.3016768,14.73694611,8007990.019,5975695.425,0.64159364,0,0,,12.32811424,4,87.15928783,0,0,0
Japan,1967,JPN,Asia,East Asia,128887989.2,32229.61337,67.0149841,8637426.546,54.20445341,13.07329899,41.2352406,-8.512993,59.73322009,183.6210564,15.17349009,11.11594964,362173.5458,7782591.65,2.930628163,0,1,1,65.50382635,3,70.59759087,0,1,1
Australia,1984,AUS,Oceania,Australia & New Zealand,83399681.94,18150.92706,53.59020476,4469406.032,89.46899391,34.87258115,59.41837549,-83.75995056,63.96693421,146.8371611,11.46602653,36.34900949,4686401.647,1563375.886,2.013318599,0,1,1,45.2654619,4,76.14260325,0,1,1
China,1991,CHN,Asia,East Asia,237993660.5,12249.4089,8.54573645,2033831.1,63.4809994,14.46861291,40.91326958,-18.86288188,116.9646825,23.41531787,3.771439283,24.69311199,4099504.62,6815344.348,4.604784052,0,0,0,11.22279449,1,79.68001679,0,0,0
Russia,1984,RUS,Europe,Eastern Europe,39461916.4,11409.12873,6.354507151,250761.0299,58.95211061,16.21439008,4.512749413,20.32074989,71.65159456,17.41134959,9.529175161,39.85130632,2623227.659,1511678.612,1.244601454,0,1,0,40.83459767,5,86.25233003,0,1,0
Indonesia,1969,IDN,Asia,Southeast Asia,292243016.9,2505.935033,53.0915936,15515647.49,55.54616183,7.204770968,32.52354343,4.725523773,100.7263962,145.4709665,4.496242913,13.8953107,9634022.375,7173638.838,2.157982956,0,0,0,54.60178345,1,86.51817249,0,0,0
Mexico,2002,MEX,North America,Central America,8206649.519,9641.825922,8.64331272,70932.63818,82.48728501,39.21617379,50.06631719,-71.76977599,21.55665466,23.68267685,8.86559421,11.8504029,4973995.177,6897082.764,0.938993576,0,1,0,79.38011928,2,94.83312379,0,1,0
Mexico,2000,MEX,North America,Central America,36350986.66,41021.00329,25.53639889,928273.2953,73.43561493,32.83838222,57.276631,-63.55062815,188.1398932,69.96973296,13.73644083,17.45031974,4346304.11,8602917.308,4.721539695,0,1,1,23.17687451,3,81.07880707,0,1,1
South Africa,2017,ZAF,Africa,Sub-Saharan Africa,94083679.63,651.0376552,13.85039269,1303095.908,88.06681188,10.18356086,43.65935177,-41.90972451,79.92518361,37.95007597,4.907940933,25.22552464,6893979.033,6673520.887,2.011326273,0,0,0,83.11153101,5,85.01147834,0,0,0
India,1976,IND,Asia,South Asia,153235579.5,2672.485827,67.97849379,10416723.89,75.90713562,22.13424174,18.58001092,-16.62138828,291.5834504,186.261073,15.69279269,7.674571641,7435172.073,669714.3937,2.175540324,0,0,1,11.82018685,3,91.66558081,0,0,1
China,2019,CHN,Asia,East Asia,65624711.39,6787.437544,25.5656201,1677736.44,63.62371939,16.78615154,15.0695147,4.520614364,43.11965834,70.04979907,7.608654852,18.610561,2625317.205,8434226.327,0.774104143,0,1,0,41.787338,3,82.85443163,0,1,0
South Africa,2005,ZAF,Africa,Sub-Saharan Africa,221128329.5,21301.90884,8.584549031,1898286.987,83.45650136,6.1337928,47.0292167,-36.61951086,32.42534869,23.52166435,5.033555922,7.298290235,3031183.482,6534418.293,0.960343666,0,0,1,62.11282944,2,79.81875333,0,0,1
South Africa,1962,ZAF,Africa,Sub-Saharan Africa,107905029.1,17020.0228,66.72449026,7199908.065,61.24940165,37.45273699,45.61891275,-44.32105139,60.52223305,182.8251033,10.05485604,28.02332088,379457.5488,2106470.897,4.697391274,0,0,0,21.21129898,4,64.11541468,0,0,0
France,1968,FRA,Europe,Western Europe,12522961.69,9302.874974,44.56838461,558128.1729,61.63362742,34.37935825,29.18305214,-25.1960378,167.30863,122.1173738,14.32552217,17.0431145,9918598.324,9397258.171,3.408803016,0,0,1,73.31538405,3,67.41916684,0,0,1
Indonesia,2011,IDN,Asia,Southeast Asia,263438868.3,5991.998968,7.347089469,1935508.935,51.13120357,39.54246714,5.208730542,4.117598739,226.7715422,20.13102514,5.686358456,38.97285477,2116.428253,8790296.29,3.257783521,0,0,1,87.09430543,3,37.66907075,0,0,1
USA,2017,USA,North America,Northern America,283215836.3,46973.69558,59.16846759,16757447.03,60.08090757,13.48801738,40.32224786,-13.8911728,172.1266666,162.1216012,5.601065488,8.61054527,4799373.478,4240178.727,4.048343295,0,0,1,13.75679744,1,86.40672651,0,0,1
South Africa,2019,ZAF,Africa,Sub-Saharan Africa,185950523.1,45606.88595,14.9143657,2773334.104,60.45736873,29.47959818,35.42684529,-25.3638122,259.5067203,40.86536201,10.65775107,36.3013166,4448666.091,5915103.596,3.334323222,0,0,0,12.54251471,5,72.59575094,0,0,0
South Africa,1977,ZAF,Africa,Sub-Saharan Africa,242154380.2,38708.98112,57.15835776,13841146.69,61.9008603,9.135925832,0.711432904,28.25178096,182.1342048,156.6139003,12.31369041,5.918987427,8046621.677,6697860.15,1.643368314,0,0,0,87.85495939,4,51.56880829,0,0,0
Australia,2008,AUS,Oceania,Australia & New Zealand,37212350.07,12975.08775,44.1788635,1643999.334,64.74514397,20.09876276,38.54544315,-23.38934989,50.18740172,121.050086,3.952520622,27.92281135,693624.6305,8445675.157,4.608804287,0,1,1,26.73183591,4,96.23975874,0,1,1
China,1989,CHN,Asia,East Asia,81377264.25,16523.05258,16.51248895,1343741.177,73.06695931,34.63588418,7.942691609,-15.6455351,63.84547993,45.24421973,5.666502301,38.17763842,3115053.009,3550461.852,1.607206162,0,0,1,24.55095237,1,57.0262125,0,0,1
USA,1964,USA,North America,Northern America,98244274.62,33459.32593,53.91887343,5297220.608,58.65564081,5.282020167,49.54983296,-13.48749393,113.7090257,147.7377132,4.792409357,29.75624742,7222353.079,6779897.682,4.195402147,0,0,1,31.56346441,1,87.13185805,0,0,1
China,2021,CHN,Asia,East Asia,288265196.9,14939.09531,34.54282341,9957493.794,75.47044068,21.82451904,40.4146206,-37.70958033,276.8084366,94.64733616,12.03329911,6.071463709,9793842.638,7101368.405,1.764925988,0,1,0,74.35637755,3,91.31841207,0,1,0
Indonesia,2011,IDN,Asia,Southeast Asia,154154569.3,26765.82925,46.47656108,7164574.258,55.33260237,20.21437986,3.101544447,21.35147332,143.4068041,127.3457774,9.940861825,28.00129986,9961780.789,3689328.879,1.644790062,0,1,1,13.01172684,1,79.79189565,0,1,1
South Africa,1991,ZAF,Africa,Sub-Saharan Africa,3216654.085,32738.5503,61.51842075,197883.4794,87.23643592,29.18494662,31.909552,-48.33093454,263.5040011,168.5604728,15.05210639,15.09753873,1800329.435,4244353.662,3.111980588,0,0,,18.9837686,2,96.94803108,0,0,0
India,2012,IND,Asia,South Asia,114675561,26200.21668,21.9193775,2513616.913,51.04440942,13.32742293,48.3233671,-12.69519945,31.65151587,60.05909436,11.3014664,30.53588072,716049.068,4237507.202,1.107386503,0,0,0,73.97774897,4,96.97547546,0,0,0
Russia,1986,RUS,Europe,Eastern Europe,3317429.659,20957.5958,28.78813715,95502.61999,86.32791556,11.06491496,49.7992171,-47.19204762,209.1466778,78.87949578,6.210462388,20.82198,4920516.142,4061917.563,2.18591367,0,0,,61.6530998,4,61.58212064,0,0,0
South Africa,1980,ZAF,Africa,Sub-Saharan Africa,72103916.4,17720.75367,69.82266604,5034487.675,71.88801039,27.77448678,5.122931682,-4.78542885,145.4938176,191.3141049,8.002845292,26.64556032,354422.5295,5393401.317,2.77014117,0,0,0,57.18888301,4,74.84351065,0,0,0
Australia,1983,AUS,Oceania,Australia & New Zealand,136955320.1,38998.62086,38.02744056,5208060.294,78.40181381,27.44396854,4.73418894,-10.57997129,60.1966131,104.1951871,8.327968871,5.82967616,4696867.231,451385.2606,4.51140507,1,0,0,41.60638026,1,96.46050395,1,0,0
Germany,1997,DEU,Europe,Western Europe,97694523.57,37080.45025,41.30267384,4035045.043,61.93370924,31.31243054,46.49984541,-39.74598518,33.66061961,113.1693263,4.228302749,14.80990045,9447497.383,9970186.097,2.224287113,1,0,0,18.75113162,2,95.32667874,1,0,0
Indonesia,1962,IDN,Asia,Southeast Asia,10787529.47,34963.28918,23.55350509,254084.1303,56.9519514,13.64197131,13.95925529,15.446822,101.434076,64.53660394,14.51900644,15.56673598,8420773.105,3066824.134,0.699271788,0,0,0,20.95836097,2,87.7366064,0,0,0
Russia,1975,RUS,Europe,Eastern Europe,35784381,19046.5171,32.04177142,1146594.956,87.89178835,5.571400537,35.64167439,-29.10486328,247.9748486,87.79445369,11.8230207,20.66711296,459248.9805,5410198.915,4.18351962,0,0,1,25.45286383,5,47.65352345,0,0,1
USA,1974,USA,North America,Northern America,165715081.8,38898.963,37.60086357,6231030.182,67.64015271,35.72852002,36.53065556,-39.89932829,195.7756713,103.0263662,12.29264701,35.82186267,221139.1023,2861854.868,3.273273466,0,1,1,67.51390528,2,35.63932291,0,1,1
Australia,1984,AUS,Oceania,Australia & New Zealand,208985866.4,47906.32978,21.79890722,4555663.511,69.22051605,12.22184774,37.78869315,-19.23105694,144.0069898,59.72900577,11.07650702,17.92117777,4192706.561,9360929.779,3.561363121,0,0,0,14.59203816,3,38.23695987,0,0,0
China,1967,CHN,Asia,East Asia,121960154.7,34604.4862,20.47945822,2497677.892,89.42713617,19.62889976,20.27250076,-29.32853669,255.1883458,56.11371553,8.231795433,29.62645827,1107156.311,9748441.578,0.904795197,0,0,0,26.62106113,3,95.45392978,0,0,0
Germany,2000,DEU,Europe,Western Europe,219713042.2,20691.01293,44.03034303,9674040.616,63.44275196,21.39751825,2.394040195,12.7656896,62.4992178,120.6431399,7.945394539,17.48747556,3700981.785,9797853.833,1.296562385,0,0,0,47.77897161,1,81.97368001,0,0,0
Brazil,1963,BRA,South America,South America,49836533.67,39925.82251,16.93734388,844098.5085,54.00766408,11.5567214,32.24890862,2.186705901,90.91329261,46.40832223,9.537996372,12.03455847,6981906.202,4352392.456,2.964652954,0,1,0,60.53788402,4,49.26146928,0,1,0
Brazil,1991,BRA,South America,South America,37495326.39,30660.45276,40.97475276,1536361.729,73.47656891,23.22903569,30.90051521,-27.60611982,170.6807216,112.2708226,12.53216197,21.20115397,3357152.9,6052795.766,1.407653242,0,1,1,22.47812265,4,96.99040327,0,1,1
Russia,2004,RUS,Europe,Eastern Europe,251996661.1,43945.01373,50.90391154,12827615.74,72.19230324,37.00017257,25.98845299,-35.1809288,180.9912765,139.4767176,7.799765324,13.52851557,3650107.864,8216832.743,4.181952832,0,1,0,25.74382714,3,46.63159276,0,1,0
Australia,2015,AUS,Oceania,Australia & New Zealand,102424791.2,35802.53532,17.88674541,1832046.164,80.92417472,14.49738652,16.77222914,-12.19379038,103.0711154,49.00968243,8.821734101,6.846048052,796772.7376,1521142.891,0.609721073,0,0,0,26.56751522,5,47.36487036,0,0,0
USA,2018,USA,North America,Northern America,130242128.7,38611.04266,53.48207401,6965619.165,88.20312382,23.21189019,50.58261448,-61.99762848,156.2485201,146.5408828,11.71179811,12.49680599,9040462.079,3819550.154,4.180060131,0,1,1,82.60319964,1,39.14569704,0,1,1
India,1994,IND,Asia,South Asia,284326899.1,33538.10493,28.37948436,8069050.787,62.30697507,15.80437329,22.2057792,-0.31712756,44.78950468,77.75978715,6.251323213,7.892142551,8262981.681,3067624.609,2.59032064,0,0,1,65.58030869,5,86.96241133,0,0,1
Japan,2012,JPN,Asia,East Asia,127809586.1,5055.012704,69.51279496,8884401.549,78.8718579,39.32538996,7.607952587,-25.80520045,13.20397395,190.4650582,14.43056805,6.660148044,3768101.049,4876829.237,3.152762387,0,1,0,28.5057418,4,96.58196986,0,1,0
Brazil,1989,BRA,South America,South America,2043541.65,24513.30239,68.63999266,140268.6838,67.38012291,12.72094729,45.48720133,-25.58827154,272.4776072,188.0735799,6.353865228,30.85074123,5570637.682,7975717.929,1.394853114,0,0,0,86.40298665,5,31.34591783,0,0,0
Russia,1998,RUS,Europe,Eastern Europe,281453609.9,3296.248806,56.90865118,16017145.31,81.35091158,8.826559241,38.17674297,-28.35421379,138.035982,155.9297042,14.52231017,29.32915529,4931328.983,6280367.335,2.248228897,0,1,0,48.95001918,2,71.335414,0,1,0
South Africa,2007,ZAF,Africa,Sub-Saharan Africa,5221471.412,22653.68307,27.27685047,142425.295,56.5710785,9.991645502,18.54919509,14.88808091,77.00979692,74.7385703,2.688927286,10.37236519,2159188.711,1162894.348,3.089197994,0,0,0,56.69087386,2,63.81796947,0,0,0
Japan,2008,JPN,Asia,East Asia,199023598.8,35963.13594,65.91865893,13119368.73,70.03425669,17.84673577,9.068448494,3.050559048,105.6506284,180.6171255,11.88424292,6.426114198,2305053.987,2035728.781,1.220122835,1,0,1,60.54727349,4,37.26077058,1,0,1
Brazil,1989,BRA,South America,South America,97544381.95,21352.14585,69.92063534,6820365.16,53.08747711,24.3498045,26.3799811,-3.817262713,160.119986,191.5825408,9.765294075,5.831542967,4994345.753,1325597.118,2.255257284,0,0,1,63.86487893,5,66.91407528,0,0,1
Australia,1976,AUS,Oceania,Australia & New Zealand,141646836.2,580.6974708,35.04810672,4964453.432,72.44698117,28.38038596,3.956098891,-4.783466017,284.4716147,96.03181242,6.018560956,30.60153298,4235359.582,2173547.217,3.540332298,0,0,1,56.22554839,1,42.68830181,0,0,1
South Africa,1978,ZAF,Africa,Sub-Saharan Africa,164638265.1,18779.61211,44.94830976,7400211.74,56.75894437,24.68445921,13.36553229,5.191064136,219.0819528,123.1583687,15.36668134,19.81765198,4058856.452,308025.4893,4.563946626,0,0,0,41.87869745,1,40.02452977,0,0,0
China,2011,CHN,Asia,East Asia,123129557.1,3854.069668,5.389155194,663564.2923,88.40180279,36.69378021,57.83790078,-82.93348378,284.9740284,14.76628523,4.895839709,20.03670167,8374036.73,8827011.872,1.656508985,0,0,1,26.91402352,4,44.9713905,0,0,1
Indonesia,1990,IDN,Asia,Southeast Asia,232536267.4,39139.52123,7.829658672,1820679.602,72.17321326,17.6101873,9.029710734,1.186888701,42.50115401,21.45326476,8.569818881,7.230683005,234409.2752,8442141.194,3.915828827,0,0,0,47.77932161,2,89.89251248,0,0,0
South Africa,1976,ZAF,Africa,Sub-Saharan Africa,279281216.5,39295.70268,37.53885771,10483897.85,71.17498353,29.93167776,16.49880341,-17.6054647,61.70074454,102.8564701,10.12643099,33.04393802,9611627.494,5551060.833,1.075846227,0,0,0,59.07995783,5,65.13316615,0,0,0
South Africa,2015,ZAF,Africa,Sub-Saharan Africa,26837203.58,40415.74017,44.60540181,1197084.249,88.89322895,14.38633817,8.338217796,-11.61778491,115.2763166,122.2188009,15.44358309,15.21215191,7916317.978,7696242.129,1.34670882,0,0,1,53.25707227,1,88.14193614,0,0,1
Russia,1961,RUS,Europe,Eastern Europe,240275611.5,2001.195973,25.30554517,6080305.339,69.93661147,28.86159896,54.72010502,-53.51831545,80.85125058,69.33719376,10.87277715,19.69727927,8948754.707,9999106.869,4.149154103,1,0,1,55.5432995,2,80.29931114,1,0,1
South Africa,2018,ZAF,Africa,Sub-Saharan Africa,39472671.13,2097.33079,11.44343832,451703.0776,77.06905856,37.40350687,55.4901636,-69.96272903,287.5412233,31.35502101,3.203802759,20.46935069,6478141.557,5818605.961,4.379969617,,1,1,17.36913268,2,62.19897551,0,1,1
USA,1996,USA,North America,Northern America,25002877.79,45220.74325,55.84768966,1396352.96,51.86726116,39.24413169,3.568218557,5.320388589,59.64436653,153.0226697,8.696638979,35.8710434,2839570.152,6138560.34,2.939883425,0,0,0,27.56232461,3,39.80071202,0,0,0
Japan,2007,JPN,Asia,East Asia,286793604.4,6622.352074,32.2194025,9240318.573,78.33355262,30.53929094,53.89333008,-62.76617364,59.28225875,88.28116284,13.99205911,34.16357568,5215553.623,8639456.75,1.249379672,0,0,1,62.91508867,3,31.98349668,0,0,1
South Africa,1988,ZAF,Africa,Sub-Saharan Africa,147300036.7,33669.46641,47.17514551,6948900.664,54.17241495,37.98562697,8.539377614,-0.697419534,151.41564,129.2598987,12.97731647,16.50048223,4461835.651,5301512.103,1.330363632,0,0,0,66.75530985,3,41.53097356,0,0,0
Brazil,1989,BRA,South America,South America,46628384.01,39874.99241,47.2630777,2203800.937,81.20938518,28.8151978,23.83752608,-33.86210906,212.0998204,129.5008329,3.752304293,7.573234914,1770799.15,500301.0484,4.758731613,1,0,0,29.94013146,4,83.09585532,1,0,0
Indonesia,2013,IDN,Asia,Southeast Asia,171417176.9,22669.25333,40.5445144,6950026.195,85.0738333,38.71186835,35.17767502,-58.96337667,119.9932913,111.0919695,10.51649467,24.50184294,9780812.724,3456744.175,2.999108405,0,0,1,72.30543321,2,57.29689699,0,0,1
China,2002,CHN,Asia,East Asia,79707904.49,27550.36859,16.6018221,1323296.45,62.61871474,36.43071994,27.74472452,-26.7941592,22.67860333,45.48899254,3.878210555,14.59785017,3021299.495,7179049.427,1.905231367,0,0,1,57.06253466,3,36.380098,0,0,1
Germany,1981,DEU,Europe,Western Europe,139828396,11755.34582,45.04528732,6298610.274,85.12520056,8.731687785,8.155202619,-2.012090966,232.0955761,123.4240872,4.315582788,15.80860364,417721.5739,7043723.702,3.148808016,,0,0,53.18347592,3,86.4712601,0,0,0
China,1997,CHN,Asia,East Asia,187773218.6,46218.19778,25.9354606,4869984.912,69.30546966,21.59431076,47.4948006,-38.39458102,284.1777388,71.06316205,15.10456845,35.88698202,4885262.33,9941278.281,1.745123723,0,1,0,78.110129,2,72.80205344,0,1,0
China,1970,CHN,Asia,East Asia,260911678.8,15439.15459,58.24313843,15196315.03,72.86304325,17.16074607,41.24495829,-31.26874761,245.0427691,159.5861993,12.43431238,30.77267271,1073901.174,7414408.624,3.830562815,0,0,1,86.49604475,2,94.61775519,0,0,1
China,1992,CHN,Asia,East Asia,1921338.083,11281.65387,17.55779521,33734.46058,66.43931484,5.944967956,56.47213372,-28.85641651,253.6257409,48.10835888,3.819345881,18.64279693,8276412.543,717894.4774,1.27642821,0,0,1,58.67550275,3,82.82030107,0,0,1
Mexico,1978,MEX,North America,Central America,65028057.61,26507.47449,23.92464691,1555773.318,69.0616851,21.34164757,21.17684718,-11.58017985,255.892088,65.55353253,6.9475738,27.65441504,330543.8849,9548412.406,1.725121024,0,0,1,34.46799378,3,37.32368675,0,0,1
